State,Year,Quarter,Pincode,Transaction_count,Transaction_amount
himachal-pradesh,2022,2,173212,320140,453387187.5338639
himachal-pradesh,2022,2,171001,290490,497720594.57635784
himachal-pradesh,2022,2,177001,262639,418596333.35632646
himachal-pradesh,2022,2,176215,230338,320168187.4027845
himachal-pradesh,2022,3,171003,7107267,9831616933.274183
himachal-pradesh,2022,3,173205,1854890,1640996290.2671494
himachal-pradesh,2022,3,174101,729161,946965866.4571412
himachal-pradesh,2022,3,173025,541490,739739737.0435636
himachal-pradesh,2022,3,175001,461113,671601651.7150689
himachal-pradesh,2022,3,173212,444046,652066582.5336627
himachal-pradesh,2022,3,174005,395220,510809104.58266944
himachal-pradesh,2022,3,176323,391625,502430103.270708
himachal-pradesh,2022,3,175131,385700,709339306.5647655
himachal-pradesh,2022,3,176038,385068,539724042.6283058
himachal-pradesh,2022,4,171003,7746053,10862367108.855297
himachal-pradesh,2022,4,173205,2079358,1810940908.1482234
himachal-pradesh,2022,4,176038,1347270,1910146201.5479293
himachal-pradesh,2022,4,174101,810320,1016982416.59002
himachal-pradesh,2022,4,175131,731108,1336805343.3621159
himachal-pradesh,2022,4,175001,609639,856535637.3822807
himachal-pradesh,2022,4,173025,609183,811631127.6624373
himachal-pradesh,2022,4,175101,557239,767989365.2420218
himachal-pradesh,2022,4,173212,425394,582466940.9011368
himachal-pradesh,2022,4,177001,406943,593040087.5602877
himachal-pradesh,2023,1,173205,3305794,2626397116.0
himachal-pradesh,2023,1,174101,1349741,1576024915.0
himachal-pradesh,2023,1,175131,1261612,2205101554.0
himachal-pradesh,2023,1,173025,980709,1246114714.0
himachal-pradesh,2023,1,171001,464144,690045076.0
himachal-pradesh,2023,1,173212,413679,503305430.0
himachal-pradesh,2023,1,176001,352208,464803613.0
himachal-pradesh,2023,1,174303,346412,547657889.0
himachal-pradesh,2023,1,173030,342889,391625690.0
himachal-pradesh,2023,1,176061,337899,520742501.0
himachal-pradesh,2023,2,173205,3941315,2888465638.0
himachal-pradesh,2023,2,174101,1659588,1710681115.0
himachal-pradesh,2023,2,175131,1607235,3166401331.0
himachal-pradesh,2023,2,173025,1154016,1364025819.0
himachal-pradesh,2023,2,171001,615094,900465925.0
himachal-pradesh,2023,2,173212,561440,626308009.0
himachal-pradesh,2023,2,175105,465131,736247897.0
himachal-pradesh,2023,2,176001,451230,550180927.0
himachal-pradesh,2023,2,176215,424965,480014411.0
himachal-pradesh,2023,2,174303,418936,628124289.0
himachal-pradesh,2023,3,173205,4275400,2976803734.0
himachal-pradesh,2023,3,174101,1837607,1808822735.0
himachal-pradesh,2023,3,173025,1252610,1407318712.0
himachal-pradesh,2023,3,173212,573372,663920392.0
himachal-pradesh,2023,3,171001,529761,721877170.0
himachal-pradesh,2023,3,175131,495301,737999751.0
himachal-pradesh,2023,3,176001,444542,515588584.0
himachal-pradesh,2023,3,174303,444395,646698492.0
himachal-pradesh,2023,3,177001,431907,515867106.0
himachal-pradesh,2023,3,173030,429386,419845263.0
himachal-pradesh,2023,4,173205,4831591,3321415795.0
himachal-pradesh,2023,4,174101,2026044,2025787567.0
himachal-pradesh,2023,4,173025,1361987,1528557066.0
himachal-pradesh,2023,4,175131,1250256,1928918057.0
himachal-pradesh,2023,4,171001,676275,888637646.0
himachal-pradesh,2023,4,173212,627758,703825455.0
himachal-pradesh,2023,4,176001,516768,617995752.0
himachal-pradesh,2023,4,173030,506989,477297899.0
himachal-pradesh,2023,4,176061,493444,669666629.0
himachal-pradesh,2023,4,174303,490359,747649529.0
jammu-&-kashmir,2021,1,180005,1524884,4692026136.143074
jammu-&-kashmir,2021,1,190001,615514,1706970376.1543052
jammu-&-kashmir,2021,1,182101,141682,391638851.1048982
jammu-&-kashmir,2021,1,193201,100457,129459213.78711349
jammu-&-kashmir,2021,1,193222,89783,224033122.55054572
jammu-&-kashmir,2021,1,192101,83723,164482127.74096817
jammu-&-kashmir,2021,1,180001,81439,168802943.99309197
jammu-&-kashmir,2021,1,180012,76208,179347153.98408285
jammu-&-kashmir,2021,1,181133,73221,176357495.77197677
jammu-&-kashmir,2021,1,193121,72423,136379769.07222295
jammu-&-kashmir,2021,2,180005,2395795,6916275799.6032505
jammu-&-kashmir,2021,2,190001,963024,2393833823.461343
jammu-&-kashmir,2021,2,182101,191043,479781488.9103898
jammu-&-kashmir,2021,2,193201,132197,150231484.63698643
jammu-&-kashmir,2021,2,192101,124179,235137735.49771821
jammu-&-kashmir,2021,2,193222,114940,277458455.65032184
jammu-&-kashmir,2021,2,193224,109218,223286782.21743515
jammu-&-kashmir,2021,2,192301,103210,171692796.04026446
jammu-&-kashmir,2021,2,192231,101906,149083262.24980518
jammu-&-kashmir,2021,2,191111,100328,140285517.9298532
jammu-&-kashmir,2021,3,180005,3310581,9566729543.837393
jammu-&-kashmir,2021,3,190001,1517404,4041793321.7757177
jammu-&-kashmir,2021,3,182101,259669,611391790.4783794
jammu-&-kashmir,2021,3,192101,155542,296625275.41841334
jammu-&-kashmir,2021,3,193201,148934,191078929.59623837
jammu-&-kashmir,2021,3,193222,144063,374833966.435392
jammu-&-kashmir,2021,3,180001,134163,261700986.8163893
jammu-&-kashmir,2021,3,181133,128834,280705558.89803165
jammu-&-kashmir,2021,3,180012,125788,285998024.6402017
jammu-&-kashmir,2021,3,181221,125389,269772112.06332195
jammu-&-kashmir,2021,4,180005,4045341,10810442478.763187
jammu-&-kashmir,2021,4,190001,2091026,5502620774.39042
jammu-&-kashmir,2021,4,182101,334387,792672234.5267546
jammu-&-kashmir,2021,4,180001,188887,372117203.0505991
jammu-&-kashmir,2021,4,193222,179238,455765570.9192549
jammu-&-kashmir,2021,4,192101,179109,325369473.55021995
jammu-&-kashmir,2021,4,181133,176692,377656396.94074965
jammu-&-kashmir,2021,4,180012,175273,398247457.38044804
jammu-&-kashmir,2021,4,182301,167341,406107084.2674007
jammu-&-kashmir,2021,4,181221,167331,339611516.8632395
jammu-&-kashmir,2022,1,180005,2352472,5393223219.276758
jammu-&-kashmir,2022,1,190001,1857847,4200773686.5083694
jammu-&-kashmir,2022,1,182101,387778,852695224.8372008
jammu-&-kashmir,2022,1,180001,233477,418171633.9779327
jammu-&-kashmir,2022,1,181133,212552,405592853.0700375
jammu-&-kashmir,2022,1,180012,209985,433528309.1435197
jammu-&-kashmir,2022,1,193222,197421,445318920.6227842
jammu-&-kashmir,2022,1,181221,186886,349305934.31106365
jammu-&-kashmir,2022,1,193201,185417,237464938.68293735
jammu-&-kashmir,2022,1,192101,183302,307984234.57010174
jammu-&-kashmir,2022,2,180005,3448814,7135693305.580682
jammu-&-kashmir,2022,2,190001,3218384,6873198427.273058
jammu-&-kashmir,2022,2,182101,507016,1030277399.4072742
jammu-&-kashmir,2022,2,192101,299749,513254025.9463793
jammu-&-kashmir,2022,2,193222,298857,616458581.3548161
jammu-&-kashmir,2022,2,180001,283442,493552585.0163267
jammu-&-kashmir,2022,2,181133,277790,510306193.3714827
jammu-&-kashmir,2022,2,182301,276172,620415475.7744751
jammu-&-kashmir,2022,2,180012,273527,565038397.0183213
jammu-&-kashmir,2022,2,192231,268424,390138848.96554774
jammu-&-kashmir,2022,3,180005,3224556,5694092490.250077
jammu-&-kashmir,2022,3,190001,897062,1947844299.0788848
jammu-&-kashmir,2022,3,182101,542792,1034976446.5759043
jammu-&-kashmir,2022,3,193222,322401,636134806.273304
jammu-&-kashmir,2022,3,180001,308653,516398931.2616747
jammu-&-kashmir,2022,3,192231,303310,460833903.5122312
jammu-&-kashmir,2022,3,180012,302639,587333665.2914916
jammu-&-kashmir,2022,3,181133,300678,524002261.43931115
jammu-&-kashmir,2022,3,182301,291127,623365530.4196005
jammu-&-kashmir,2022,3,193224,271633,478235189.4485831
jammu-&-kashmir,2022,4,180005,3868794,6528963977.395451
jammu-&-kashmir,2022,4,190002,1101393,1815043082.767498
jammu-&-kashmir,2022,4,182101,647936,1110530919.3213656
jammu-&-kashmir,2022,4,190001,533050,1044793320.6020358
jammu-&-kashmir,2022,4,180001,384988,603147902.419738
jammu-&-kashmir,2022,4,180012,372026,681886670.2147826
jammu-&-kashmir,2022,4,193222,368372,608416507.2370689
jammu-&-kashmir,2022,4,192231,360694,493589216.37739015
jammu-&-kashmir,2022,4,181133,355648,600484396.6917896
jammu-&-kashmir,2022,4,182301,332438,630889574.5562904
jammu-&-kashmir,2023,1,182101,1095947,1698673477.0
jammu-&-kashmir,2023,1,190001,877153,1567195881.0
jammu-&-kashmir,2023,1,180001,694227,994059034.0
jammu-&-kashmir,2023,1,181221,659633,955248904.0
jammu-&-kashmir,2023,1,180012,647784,1051852565.0
jammu-&-kashmir,2023,1,181133,627675,955571704.0
jammu-&-kashmir,2023,1,193222,599479,896005653.0
jammu-&-kashmir,2023,1,182301,579575,1001182217.0
jammu-&-kashmir,2023,1,192231,578847,603979152.0
jammu-&-kashmir,2023,1,180005,560425,694461130.0
jammu-&-kashmir,2023,2,182101,1429583,2139600414.0
jammu-&-kashmir,2023,2,190001,1357993,2508523127.0
jammu-&-kashmir,2023,2,193222,918047,1397067174.0
jammu-&-kashmir,2023,2,192231,892640,971047398.0
jammu-&-kashmir,2023,2,182301,855729,1518244251.0
jammu-&-kashmir,2023,2,181133,827895,1168492185.0
jammu-&-kashmir,2023,2,180001,823699,1123074002.0
jammu-&-kashmir,2023,2,180012,810263,1302849205.0
jammu-&-kashmir,2023,2,193224,781354,1031824702.0
jammu-&-kashmir,2023,2,193201,776023,848183388.0
jammu-&-kashmir,2023,3,190001,1620345,2567127020.0
jammu-&-kashmir,2023,3,182101,1600337,2248388511.0
jammu-&-kashmir,2023,3,193222,1123339,1544446355.0
jammu-&-kashmir,2023,3,192231,1086719,1196242445.0
jammu-&-kashmir,2023,3,180012,985931,1445440445.0
jammu-&-kashmir,2023,3,193201,975733,1041769517.0
jammu-&-kashmir,2023,3,181133,957509,1237891824.0
jammu-&-kashmir,2023,3,180001,937559,1203146019.0
jammu-&-kashmir,2023,3,193101,934324,1128570793.0
jammu-&-kashmir,2023,3,182301,912796,1439408389.0
jammu-&-kashmir,2023,4,182101,1810731,2554412536.0
jammu-&-kashmir,2023,4,190001,1729931,2750910705.0
jammu-&-kashmir,2023,4,193222,1187146,1594789967.0
jammu-&-kashmir,2023,4,180012,1137687,1674999293.0
jammu-&-kashmir,2023,4,192231,1135898,1383501892.0
jammu-&-kashmir,2023,4,180001,1102379,1448656808.0
jammu-&-kashmir,2023,4,181133,1095927,1428611175.0
jammu-&-kashmir,2023,4,193201,1018778,1191477135.0
jammu-&-kashmir,2023,4,182301,1015334,1518655510.0
jammu-&-kashmir,2023,4,181221,965210,1256570498.0
jharkhand,2021,1,834002,4748302,9528083108.148243
jharkhand,2021,1,834001,2319059,3161771465.3376336
jharkhand,2021,1,831001,940084,1441374566.4786723
jharkhand,2021,1,826001,904199,1436946211.5880153
jharkhand,2021,1,827013,829325,1162327864.3674557
jharkhand,2021,1,815301,778819,1646862083.7614102
jharkhand,2021,1,825303,731227,903818484.9975609
jharkhand,2021,1,825301,634626,1234786844.7351239
jharkhand,2021,1,834008,497325,656495260.3751132
jharkhand,2021,1,834009,457824,703537482.7878275
jharkhand,2021,2,834002,6074624,12331306070.157408
jharkhand,2021,2,834001,1739108,2772455160.519269
jharkhand,2021,2,815301,1043027,2211543591.435581
jharkhand,2021,2,827013,1023391,1478922178.1403823
jharkhand,2021,2,826001,950238,1607463909.5013304
jharkhand,2021,2,831001,821075,1365566903.348643
jharkhand,2021,2,825301,697579,1425981927.862608
jharkhand,2021,2,825409,569309,1281410681.879605
jharkhand,2021,2,825303,552652,860370048.2595618
jharkhand,2021,2,835210,510917,1109504629.8057477
jharkhand,2021,3,834002,7423091,13117507683.796112
jharkhand,2021,3,834001,3381709,4717456144.851285
jharkhand,2021,3,826001,1414105,2247323730.904105
jharkhand,2021,3,831001,1382496,2091289954.6969118
jharkhand,2021,3,827013,1336768,1833813009.5617697
jharkhand,2021,3,815301,1283250,2333920802.65495
jharkhand,2021,3,825303,1123232,1327093233.9232886
jharkhand,2021,3,825301,1051945,1876646782.779107
jharkhand,2021,3,834008,780716,1049732216.3184835
jharkhand,2021,3,825409,776797,1485598646.808844
jharkhand,2021,4,834002,9752077,17148684727.654903
jharkhand,2021,4,834001,4806102,6482492760.974901
jharkhand,2021,4,827013,2096382,2482980012.9612846
jharkhand,2021,4,826001,1842677,3002058860.3082023
jharkhand,2021,4,831001,1828298,2765375814.8213553
jharkhand,2021,4,815301,1720563,3105668102.022985
jharkhand,2021,4,825303,1683513,1853167072.8467283
jharkhand,2021,4,825301,1349433,2419315412.476519
jharkhand,2021,4,834008,1072422,1426796901.6100783
jharkhand,2021,4,825409,1050306,2005756136.186884
jharkhand,2022,1,834002,11376332,20223157755.97808
jharkhand,2022,1,834001,5377205,7144402174.588897
jharkhand,2022,1,826001,2101103,3347939707.548132
jharkhand,2022,1,831001,2050782,3080956142.7310486
jharkhand,2022,1,827013,2044863,2750289903.551509
jharkhand,2022,1,815301,1973635,3554679936.919263
jharkhand,2022,1,825303,1790283,2080200779.250644
jharkhand,2022,1,825301,1515302,2745857514.686514
jharkhand,2022,1,825409,1252327,2384141150.0169344
jharkhand,2022,1,834008,1132904,1530482069.3943493
jharkhand,2022,2,834002,12938740,22174889736.57439
jharkhand,2022,2,834001,6632465,8399189444.219387
jharkhand,2022,2,827013,2561676,3300268274.9432673
jharkhand,2022,2,815301,2531591,4457163812.903605
jharkhand,2022,2,826001,2499140,3987626882.309834
jharkhand,2022,2,831001,2410712,3556151859.513874
jharkhand,2022,2,825303,2166528,2474561388.8146076
jharkhand,2022,2,825301,1892661,3360707101.8218894
jharkhand,2022,2,825409,1536189,2935847117.199618
jharkhand,2022,2,822114,1375896,3047533180.3486857
jharkhand,2022,3,834002,17317756,27845499632.416027
jharkhand,2022,3,831001,10298841,15588082766.452309
jharkhand,2022,3,834001,7054214,8487107966.50626
jharkhand,2022,3,826001,3592994,5867382961.632152
jharkhand,2022,3,825303,2514161,2471705471.9011097
jharkhand,2022,3,827013,2278431,3079872973.8691835
jharkhand,2022,3,825301,1971015,3140589072.50436
jharkhand,2022,3,825409,1527190,2606740158.642652
jharkhand,2022,3,834008,1443424,1793159485.8633087
jharkhand,2022,3,834009,1416655,1889638491.1047912
jharkhand,2022,4,834002,16787757,28821542216.71707
jharkhand,2022,4,831001,14677516,23117180248.960854
jharkhand,2022,4,834001,7794568,9503906193.66227
jharkhand,2022,4,826001,6696711,11091799855.14023
jharkhand,2022,4,827003,2942273,4553917226.5255165
jharkhand,2022,4,825303,2656231,2725286416.4182014
jharkhand,2022,4,827013,2592430,3505131452.783032
jharkhand,2022,4,825301,2588472,4188512283.0629396
jharkhand,2022,4,825409,1771542,3075064688.494519
jharkhand,2022,4,825401,1750451,3096506942.3167577
jharkhand,2023,1,834001,13240591,15389935423.0
jharkhand,2023,1,826001,4666803,6972308919.0
jharkhand,2023,1,827013,4472458,5892067627.0
jharkhand,2023,1,825303,4302945,4525730711.0
jharkhand,2023,1,831001,4093937,5089003305.0
jharkhand,2023,1,825301,3112543,4944644491.0
jharkhand,2023,1,834002,3029972,4073715757.0
jharkhand,2023,1,825409,3020582,5239912616.0
jharkhand,2023,1,822114,3008763,5680196945.0
jharkhand,2023,1,834008,2838709,3442022031.0
jharkhand,2023,2,834001,15529072,17698037091.0
jharkhand,2023,2,826001,5416916,7775068568.0
jharkhand,2023,2,825303,5017254,5158370296.0
jharkhand,2023,2,827013,4762751,6471572800.0
jharkhand,2023,2,831001,4643072,5597163899.0
jharkhand,2023,2,825301,3719436,5639027294.0
jharkhand,2023,2,834002,3651437,4701352920.0
jharkhand,2023,2,822114,3645655,6568033698.0
jharkhand,2023,2,825409,3639244,6112628610.0
jharkhand,2023,2,834008,3365253,3941416095.0
jharkhand,2023,3,834001,17805700,18592742545.0
jharkhand,2023,3,825303,6174515,5447989112.0
jharkhand,2023,3,826001,6097802,8187318370.0
jharkhand,2023,3,831001,5361491,6020167491.0
jharkhand,2023,3,827013,5211884,6453777345.0
jharkhand,2023,3,825301,4203859,5650396327.0
jharkhand,2023,3,834002,4073443,4985648014.0
jharkhand,2023,3,825409,4057214,5977439576.0
jharkhand,2023,3,822114,3867546,6064122756.0
jharkhand,2023,3,834009,3823394,4437747668.0
jharkhand,2023,4,834001,19388108,21171002577.0
jharkhand,2023,4,826001,7008587,9631426428.0
jharkhand,2023,4,825303,6693203,6245115278.0
jharkhand,2023,4,831001,6220897,7064861502.0
jharkhand,2023,4,827013,6025082,7594126765.0
jharkhand,2023,4,825301,4864691,6773031256.0
jharkhand,2023,4,825409,4829042,7221103066.0
jharkhand,2023,4,822114,4806942,7410759517.0
jharkhand,2023,4,834002,4482479,5507657287.0
jharkhand,2023,4,834009,4184050,4844872311.0
karnataka,2021,1,560001,111898471,154275126291.57782
karnataka,2021,1,560068,12064288,12242363901.28056
karnataka,2021,1,560076,8039229,8082595491.720546
karnataka,2021,1,560078,7802876,8722484146.764801
karnataka,2021,1,560037,7275346,7300677514.802685
karnataka,2021,1,560100,6853014,6229275890.411031
karnataka,2021,1,560043,6346882,7222768676.872352
karnataka,2021,1,560091,5772520,7981648746.172419
karnataka,2021,1,560064,5662067,6836955396.193855
karnataka,2021,1,560058,5642004,7346427540.610056
karnataka,2021,2,560001,123224371,183498284704.33478
karnataka,2021,2,560068,10085408,11339602290.459164
karnataka,2021,2,560076,6656017,7602100083.517555
karnataka,2021,2,560078,6608856,8211710743.90263
karnataka,2021,2,560037,5877545,6739551217.132662
karnataka,2021,2,560100,5812440,5937927316.85524
karnataka,2021,2,577006,5607333,10946396613.609468
karnataka,2021,2,560043,5527079,6801316218.629841
karnataka,2021,2,560091,5308121,7850450555.737431
karnataka,2021,2,575006,5093065,10214095740.816475
karnataka,2021,3,560001,171396431,241306340924.0064
karnataka,2021,3,560068,14623854,16040642648.22071
karnataka,2021,3,560078,9785218,11904916257.160776
karnataka,2021,3,560076,9738793,10772233047.8478
karnataka,2021,3,577006,8416485,15260316851.510262
karnataka,2021,3,560100,8244539,8261052882.907836
karnataka,2021,3,560037,8234529,9148018524.709347
karnataka,2021,3,560043,8192016,10085028861.728535
karnataka,2021,3,560058,7799936,10366833170.779675
karnataka,2021,3,560091,7775322,11513592826.30002
karnataka,2021,4,560001,206723470,283864051273.69073
karnataka,2021,4,560068,18049591,19727739202.388454
karnataka,2021,4,560076,12077917,13225374279.249357
karnataka,2021,4,560078,11877575,14356401868.363028
karnataka,2021,4,560037,10606419,12040506513.322227
karnataka,2021,4,577006,10431197,18089444566.744785
karnataka,2021,4,560043,10107378,12313741336.16619
karnataka,2021,4,560100,9822558,10002413900.004595
karnataka,2021,4,560058,9596609,12429055311.597095
karnataka,2021,4,560091,9578828,13979225085.142822
karnataka,2022,1,560001,224793308,308663371704.6546
karnataka,2022,1,560068,20226669,22210300733.91461
karnataka,2022,1,560076,13452682,14741542800.453161
karnataka,2022,1,560078,13374224,16036043456.390444
karnataka,2022,1,560037,11931962,13678730160.975933
karnataka,2022,1,577006,11370123,19174843770.63567
karnataka,2022,1,560043,11337710,13842727969.772015
karnataka,2022,1,560058,10935539,14153604946.043581
karnataka,2022,1,560091,10867507,15929339299.049034
karnataka,2022,1,560100,10730328,11096723262.099945
karnataka,2022,2,560001,271515853,367011500113.69904
karnataka,2022,2,560068,24820949,27340065996.238598
karnataka,2022,2,560037,17245624,20035875369.7892
karnataka,2022,2,560076,16326880,18187152010.011505
karnataka,2022,2,560078,15927103,19248644500.372673
