State,Year,Quarter,Pincode,Registered_users
puducherry,2022,2,605007,23152
puducherry,2022,2,605001,22300
puducherry,2022,2,605010,22248
puducherry,2022,2,605013,22133
puducherry,2022,3,605110,57334
puducherry,2022,3,605107,42562
puducherry,2022,3,605008,38768
puducherry,2022,3,605004,38540
puducherry,2022,3,605009,31818
puducherry,2022,3,605011,26199
puducherry,2022,3,605007,24425
puducherry,2022,3,605001,23444
puducherry,2022,3,605010,23414
puducherry,2022,3,605013,23272
puducherry,2022,4,605110,60161
puducherry,2022,4,605107,44713
puducherry,2022,4,605008,40658
puducherry,2022,4,605004,40383
puducherry,2022,4,605009,33355
puducherry,2022,4,605011,27461
puducherry,2022,4,605007,25628
puducherry,2022,4,605001,24593
puducherry,2022,4,605010,24548
puducherry,2022,4,605013,24424
puducherry,2023,1,605110,62885
puducherry,2023,1,605107,46763
puducherry,2023,1,605008,42383
puducherry,2023,1,605004,42155
puducherry,2023,1,605009,34866
puducherry,2023,1,605011,28704
puducherry,2023,1,605007,26765
puducherry,2023,1,605010,25639
puducherry,2023,1,605001,25633
puducherry,2023,1,605013,25534
puducherry,2023,2,605110,65371
puducherry,2023,2,605107,48667
puducherry,2023,2,605008,43969
puducherry,2023,2,605004,43746
puducherry,2023,2,605009,36129
puducherry,2023,2,605011,29754
puducherry,2023,2,605007,27796
puducherry,2023,2,605010,26577
puducherry,2023,2,605001,26555
puducherry,2023,2,605013,26451
puducherry,2023,3,605110,68001
puducherry,2023,3,605107,50686
puducherry,2023,3,605008,45621
puducherry,2023,3,605004,45469
puducherry,2023,3,605009,37477
puducherry,2023,3,605011,30844
puducherry,2023,3,605007,28923
puducherry,2023,3,605010,27573
puducherry,2023,3,605001,27546
puducherry,2023,3,605013,27482
puducherry,2023,4,605110,70638
puducherry,2023,4,605107,52708
puducherry,2023,4,605008,47193
puducherry,2023,4,605004,47060
puducherry,2023,4,605009,38756
puducherry,2023,4,605011,31926
puducherry,2023,4,605007,30001
puducherry,2023,4,605010,28512
puducherry,2023,4,605001,28499
puducherry,2023,4,605013,28441
punjab,2021,1,143001,293006
punjab,2021,1,141008,160672
punjab,2021,1,141001,98982
punjab,2021,1,140603,93273
punjab,2021,1,147001,93261
punjab,2021,1,140301,89916
punjab,2021,1,141003,87313
punjab,2021,1,145001,77208
punjab,2021,1,141007,72244
punjab,2021,1,144001,69853
punjab,2021,2,143001,313340
punjab,2021,2,141008,172469
punjab,2021,2,141001,105913
punjab,2021,2,147001,99727
punjab,2021,2,140603,99698
punjab,2021,2,140301,96091
punjab,2021,2,141003,93638
punjab,2021,2,145001,82752
punjab,2021,2,141007,77652
punjab,2021,2,144001,74733
punjab,2021,3,143001,335748
punjab,2021,3,141008,185668
punjab,2021,3,141001,113616
punjab,2021,3,147001,106847
punjab,2021,3,140603,106702
punjab,2021,3,140301,102934
punjab,2021,3,141003,100724
punjab,2021,3,145001,88761
punjab,2021,3,141007,83818
punjab,2021,3,144001,80134
punjab,2021,4,143001,357742
punjab,2021,4,141008,198843
punjab,2021,4,141001,121266
punjab,2021,4,147001,113889
punjab,2021,4,140603,113615
punjab,2021,4,140301,109619
punjab,2021,4,141003,107724
punjab,2021,4,145001,94773
punjab,2021,4,141007,90040
punjab,2021,4,144001,85478
punjab,2022,1,143001,378399
punjab,2022,1,141008,211333
punjab,2022,1,141001,128376
punjab,2022,1,147001,120433
punjab,2022,1,140603,120123
punjab,2022,1,140301,115842
punjab,2022,1,141003,114354
punjab,2022,1,145001,100381
punjab,2022,1,141007,95916
punjab,2022,1,144001,90415
punjab,2022,2,143001,397926
punjab,2022,2,141008,223136
punjab,2022,2,141001,135133
punjab,2022,2,147001,126600
punjab,2022,2,140603,126324
punjab,2022,2,140301,121762
punjab,2022,2,141003,120731
punjab,2022,2,145001,105746
punjab,2022,2,141007,101491
punjab,2022,2,144001,95113
punjab,2022,3,143001,418302
punjab,2022,3,141008,235576
punjab,2022,3,141001,142144
punjab,2022,3,147001,132932
punjab,2022,3,140603,132797
punjab,2022,3,140301,127787
punjab,2022,3,141003,127410
punjab,2022,3,145001,111293
punjab,2022,3,141007,107341
punjab,2022,3,144001,100011
punjab,2022,4,143001,438058
punjab,2022,4,141008,247825
punjab,2022,4,141001,149085
punjab,2022,4,140603,139073
punjab,2022,4,147001,138928
punjab,2022,4,141003,133998
punjab,2022,4,140301,133738
punjab,2022,4,145001,116518
punjab,2022,4,141007,113238
punjab,2022,4,144001,104885
punjab,2023,1,143001,456622
punjab,2023,1,141008,259310
punjab,2023,1,141001,155573
punjab,2023,1,140603,144965
punjab,2023,1,147001,144751
punjab,2023,1,141003,140056
punjab,2023,1,140301,139296
punjab,2023,1,145001,121502
punjab,2023,1,141007,118808
punjab,2023,1,144001,109356
punjab,2023,2,143001,473406
punjab,2023,2,141008,270095
punjab,2023,2,141001,161489
punjab,2023,2,140603,150206
punjab,2023,2,147001,150119
punjab,2023,2,141003,145745
punjab,2023,2,140301,144358
punjab,2023,2,145001,126098
punjab,2023,2,141007,124029
punjab,2023,2,144001,113407
punjab,2023,3,143001,491581
punjab,2023,3,141008,280721
punjab,2023,3,141001,167486
punjab,2023,3,140603,155847
punjab,2023,3,147001,155727
punjab,2023,3,141003,151376
punjab,2023,3,140301,149749
punjab,2023,3,145001,131029
punjab,2023,3,141007,129075
punjab,2023,3,144001,117565
punjab,2023,4,143001,508232
punjab,2023,4,141008,291098
punjab,2023,4,141001,173287
punjab,2023,4,140603,161077
punjab,2023,4,147001,160895
punjab,2023,4,141003,157030
punjab,2023,4,140301,154665
punjab,2023,4,145001,135470
punjab,2023,4,141007,134146
punjab,2023,4,144001,121534
rajasthan,2021,1,302012,292147
rajasthan,2021,1,311001,212281
rajasthan,2021,1,302029,209507
rajasthan,2021,1,302020,191909
rajasthan,2021,1,302001,180996
rajasthan,2021,1,301001,178156
rajasthan,2021,1,334001,177076
rajasthan,2021,1,313001,176646
rajasthan,2021,1,302015,166517
rajasthan,2021,1,302017,164063
rajasthan,2021,2,302012,312285
rajasthan,2021,2,311001,227209
rajasthan,2021,2,302029,223910
rajasthan,2021,2,302020,204686
rajasthan,2021,2,302001,192943
rajasthan,2021,2,301001,190560
rajasthan,2021,2,334001,189777
rajasthan,2021,2,313001,188708
rajasthan,2021,2,302015,177498
rajasthan,2021,2,302017,174826
rajasthan,2021,3,302012,335006
rajasthan,2021,3,311001,244096
rajasthan,2021,3,302029,240131
rajasthan,2021,3,302020,218927
rajasthan,2021,3,302001,206038
rajasthan,2021,3,301001,204447
rajasthan,2021,3,334001,204021
rajasthan,2021,3,313001,202038
rajasthan,2021,3,302015,189635
rajasthan,2021,3,302017,186862
rajasthan,2021,4,302012,357814
rajasthan,2021,4,311001,261008
rajasthan,2021,4,302029,256592
rajasthan,2021,4,302020,233202
rajasthan,2021,4,302001,219208
rajasthan,2021,4,301001,218321
rajasthan,2021,4,334001,218086
rajasthan,2021,4,313001,215569
rajasthan,2021,4,302015,201866
rajasthan,2021,4,302017,199101
rajasthan,2022,1,302012,379201
rajasthan,2022,1,311001,276732
rajasthan,2022,1,302029,271894
rajasthan,2022,1,302020,246589
rajasthan,2022,1,301001,231537
rajasthan,2022,1,302001,231535
rajasthan,2022,1,334001,231262
rajasthan,2022,1,313001,228203
rajasthan,2022,1,302015,213355
rajasthan,2022,1,302017,210495
rajasthan,2022,2,302012,399537
rajasthan,2022,2,311001,291700
rajasthan,2022,2,302029,286572
rajasthan,2022,2,302020,259218
rajasthan,2022,2,301001,244138
rajasthan,2022,2,334001,243611
rajasthan,2022,2,302001,243317
rajasthan,2022,2,313001,240292
rajasthan,2022,2,302015,224395
rajasthan,2022,2,302017,221344
rajasthan,2022,3,302012,420931
rajasthan,2022,3,311001,307471
rajasthan,2022,3,302029,301977
rajasthan,2022,3,302020,272359
rajasthan,2022,3,301001,257331
rajasthan,2022,3,334001,256340
rajasthan,2022,3,302001,255437
rajasthan,2022,3,313001,252805
rajasthan,2022,3,302015,235747
rajasthan,2022,3,302017,232516
rajasthan,2022,4,302012,442071
rajasthan,2022,4,311001,323050
rajasthan,2022,4,302029,317257
rajasthan,2022,4,302020,285618
rajasthan,2022,4,301001,270375
rajasthan,2022,4,334001,268334
rajasthan,2022,4,302001,267759
rajasthan,2022,4,313001,265014
rajasthan,2022,4,302015,247217
rajasthan,2022,4,302017,243904
rajasthan,2023,1,302012,461897
rajasthan,2023,1,311001,337956
rajasthan,2023,1,302029,331769
rajasthan,2023,1,302020,298297
rajasthan,2023,1,301001,282869
rajasthan,2023,1,334001,280477
rajasthan,2023,1,302001,279611
rajasthan,2023,1,313001,276547
rajasthan,2023,1,302015,258169
rajasthan,2023,1,302017,254674
rajasthan,2023,2,302012,479744
rajasthan,2023,2,311001,351000
rajasthan,2023,2,302029,344591
rajasthan,2023,2,302020,308962
rajasthan,2023,2,301001,293892
rajasthan,2023,2,334001,291407
rajasthan,2023,2,302001,289431
rajasthan,2023,2,313001,287049
rajasthan,2023,2,302015,267121
rajasthan,2023,2,302017,263717
rajasthan,2023,3,302012,498043
rajasthan,2023,3,311001,365520
rajasthan,2023,3,302029,357851
rajasthan,2023,3,302020,320466
rajasthan,2023,3,301001,305791
rajasthan,2023,3,334001,302841
rajasthan,2023,3,302001,299989
rajasthan,2023,3,313001,297717
rajasthan,2023,3,302015,276962
rajasthan,2023,3,302017,273466
rajasthan,2023,4,302012,515213
rajasthan,2023,4,311001,378300
rajasthan,2023,4,302029,370502
rajasthan,2023,4,302020,330864
rajasthan,2023,4,301001,316700
rajasthan,2023,4,334001,313023
rajasthan,2023,4,302001,309686
rajasthan,2023,4,313001,308034
rajasthan,2023,4,302015,285803
rajasthan,2023,4,302017,282421
sikkim,2021,1,737101,25663
sikkim,2021,1,737102,17843
sikkim,2021,1,737134,16236
sikkim,2021,1,737132,13649
sikkim,2021,1,737126,12273
sikkim,2021,1,737135,12017
sikkim,2021,1,737113,9258
sikkim,2021,1,737121,8095
sikkim,2021,1,737120,7423
sikkim,2021,1,737103,6443
sikkim,2021,2,737101,27441
sikkim,2021,2,737102,19098
sikkim,2021,2,737134,17409
sikkim,2021,2,737132,14618
sikkim,2021,2,737126,13159
sikkim,2021,2,737135,12879
sikkim,2021,2,737113,9970
sikkim,2021,2,737121,8689
sikkim,2021,2,737120,7948
sikkim,2021,2,737103,6915
sikkim,2021,3,737101,29396
sikkim,2021,3,737102,20468
sikkim,2021,3,737134,18740
sikkim,2021,3,737132,15682
sikkim,2021,3,737126,14145
sikkim,2021,3,737135,13811
sikkim,2021,3,737113,10760
sikkim,2021,3,737121,9361
sikkim,2021,3,737120,8604
sikkim,2021,3,737103,7436
sikkim,2021,4,737101,31343
sikkim,2021,4,737102,21810
sikkim,2021,4,737134,20001
sikkim,2021,4,737132,16715
sikkim,2021,4,737126,15175
sikkim,2021,4,737135,14764
sikkim,2021,4,737113,11524
sikkim,2021,4,737121,10012
sikkim,2021,4,737120,9245
sikkim,2021,4,737103,7965
sikkim,2022,1,737101,33157
sikkim,2022,1,737102,23098
sikkim,2022,1,737134,21281
sikkim,2022,1,737132,17728
sikkim,2022,1,737126,16079
sikkim,2022,1,737135,15654
sikkim,2022,1,737113,12301
sikkim,2022,1,737121,10688
sikkim,2022,1,737120,9820
sikkim,2022,1,737103,8440
sikkim,2022,2,737101,34848
sikkim,2022,2,737102,24299
sikkim,2022,2,737134,22433
sikkim,2022,2,737132,18657
sikkim,2022,2,737126,16979
sikkim,2022,2,737135,16506
sikkim,2022,2,737113,13025
sikkim,2022,2,737121,11289
sikkim,2022,2,737120,10381
sikkim,2022,2,737103,8885
sikkim,2022,3,737101,36580
sikkim,2022,3,737102,25512
sikkim,2022,3,737134,23630
sikkim,2022,3,737132,19633
sikkim,2022,3,737126,17775
sikkim,2022,3,737135,17399
sikkim,2022,3,737113,13634
sikkim,2022,3,737121,11780
sikkim,2022,3,737120,10901
sikkim,2022,3,737103,9349
sikkim,2022,4,737101,38348
sikkim,2022,4,737102,26669
sikkim,2022,4,737134,24659
sikkim,2022,4,737132,20507
sikkim,2022,4,737126,18512
sikkim,2022,4,737135,18170
sikkim,2022,4,737113,14122
sikkim,2022,4,737121,12204
sikkim,2022,4,737120,11369
sikkim,2022,4,737103,9731
sikkim,2023,1,737101,39951
sikkim,2023,1,737102,27829
sikkim,2023,1,737134,25736
sikkim,2023,1,737132,21376
sikkim,2023,1,737126,19329
sikkim,2023,1,737135,18992
sikkim,2023,1,737113,14738
sikkim,2023,1,737121,12726
sikkim,2023,1,737120,11868
sikkim,2023,1,737103,10158
sikkim,2023,2,737101,41406
sikkim,2023,2,737102,28847
sikkim,2023,2,737134,26811
sikkim,2023,2,737132,22234
sikkim,2023,2,737126,20106
sikkim,2023,2,737135,19740
sikkim,2023,2,737113,15390
sikkim,2023,2,737121,13276
sikkim,2023,2,737120,12382
sikkim,2023,2,737103,10586
sikkim,2023,3,737101,42978
sikkim,2023,3,737102,29890
sikkim,2023,3,737134,27814
sikkim,2023,3,737132,23137
sikkim,2023,3,737126,20857
sikkim,2023,3,737135,20546
sikkim,2023,3,737113,16014
sikkim,2023,3,737121,13773
sikkim,2023,3,737120,12857
sikkim,2023,3,737103,10993
sikkim,2023,4,737101,44334
sikkim,2023,4,737102,30867
sikkim,2023,4,737134,28882
sikkim,2023,4,737132,23942
sikkim,2023,4,737126,21605
sikkim,2023,4,737135,21325
sikkim,2023,4,737113,16645
sikkim,2023,4,737121,14283
sikkim,2023,4,737120,13330
sikkim,2023,4,737103,11351
tamil-nadu,2021,1,641602,132560
tamil-nadu,2021,1,635109,119256
tamil-nadu,2021,1,602105,109002
tamil-nadu,2021,1,600100,105601
tamil-nadu,2021,1,635126,97362
tamil-nadu,2021,1,600056,94311
tamil-nadu,2021,1,600003,93539
tamil-nadu,2021,1,600053,88146
tamil-nadu,2021,1,600116,85493
tamil-nadu,2021,1,600042,80853
tamil-nadu,2021,2,641602,141899
tamil-nadu,2021,2,635109,127444
tamil-nadu,2021,2,602105,116613
tamil-nadu,2021,2,600100,112485
tamil-nadu,2021,2,635126,103999
tamil-nadu,2021,2,600056,100579
tamil-nadu,2021,2,600003,99585
tamil-nadu,2021,2,600053,94042
tamil-nadu,2021,2,600116,91189
tamil-nadu,2021,2,600042,86035
tamil-nadu,2021,3,641602,152392
tamil-nadu,2021,3,635109,136599
tamil-nadu,2021,3,602105,125331
tamil-nadu,2021,3,600100,120046
tamil-nadu,2021,3,635126,111400
tamil-nadu,2021,3,600056,107501
tamil-nadu,2021,3,600003,106261
tamil-nadu,2021,3,600053,100637
tamil-nadu,2021,3,600116,97574
tamil-nadu,2021,3,600042,91756
tamil-nadu,2021,4,641602,162911
tamil-nadu,2021,4,635109,145634
tamil-nadu,2021,4,602105,133972
tamil-nadu,2021,4,600100,127705
tamil-nadu,2021,4,635126,118854
tamil-nadu,2021,4,600056,114499
tamil-nadu,2021,4,600003,113049
tamil-nadu,2021,4,600053,107237
tamil-nadu,2021,4,600116,103946
tamil-nadu,2021,4,600042,97578
tamil-nadu,2022,1,641602,172812
tamil-nadu,2022,1,635109,154260
tamil-nadu,2022,1,602105,142269
tamil-nadu,2022,1,600100,134860
tamil-nadu,2022,1,635126,125806
tamil-nadu,2022,1,600056,121108
tamil-nadu,2022,1,600003,119226
tamil-nadu,2022,1,600053,113418
tamil-nadu,2022,1,600116,109830
tamil-nadu,2022,1,600042,102844
tamil-nadu,2022,2,641602,182250
tamil-nadu,2022,2,635109,162465
tamil-nadu,2022,2,602105,150085
tamil-nadu,2022,2,600100,141741
tamil-nadu,2022,2,635126,132473
tamil-nadu,2022,2,600056,127333
tamil-nadu,2022,2,600003,125101
tamil-nadu,2022,2,600053,119247
tamil-nadu,2022,2,600116,115418
tamil-nadu,2022,2,600042,107903
tamil-nadu,2022,3,641602,192242
tamil-nadu,2022,3,635109,170986
tamil-nadu,2022,3,602105,158440
tamil-nadu,2022,3,600100,148795
tamil-nadu,2022,3,635126,139569
tamil-nadu,2022,3,600056,133858
tamil-nadu,2022,3,600003,131177
tamil-nadu,2022,3,600053,125379
tamil-nadu,2022,3,600116,121335
tamil-nadu,2022,3,600042,113181
tamil-nadu,2022,4,641602,202276
tamil-nadu,2022,4,635109,179344
tamil-nadu,2022,4,602105,166520
tamil-nadu,2022,4,600100,155909
tamil-nadu,2022,4,635126,146590
tamil-nadu,2022,4,600056,140407
tamil-nadu,2022,4,600003,137459
tamil-nadu,2022,4,600053,131493
tamil-nadu,2022,4,600116,127254
tamil-nadu,2022,4,600042,118508
tamil-nadu,2023,1,641602,211679
tamil-nadu,2023,1,635109,187515
tamil-nadu,2023,1,602105,174479
tamil-nadu,2023,1,600100,162700
tamil-nadu,2023,1,635126,153358
tamil-nadu,2023,1,600056,146708
tamil-nadu,2023,1,600003,143494
tamil-nadu,2023,1,600053,137388
tamil-nadu,2023,1,600116,132880
tamil-nadu,2023,1,600042,123688
tamil-nadu,2023,2,641602,220199
tamil-nadu,2023,2,635109,194551
tamil-nadu,2023,2,602105,181447
tamil-nadu,2023,2,600100,168451
tamil-nadu,2023,2,635126,159122
tamil-nadu,2023,2,600056,152028
tamil-nadu,2023,2,600003,148553
tamil-nadu,2023,2,600053,142356
tamil-nadu,2023,2,600116,137703
tamil-nadu,2023,2,600042,127865
tamil-nadu,2023,3,641602,228811
tamil-nadu,2023,3,635109,202156
tamil-nadu,2023,3,602105,188951
tamil-nadu,2023,3,600100,174659
tamil-nadu,2023,3,635126,165334
tamil-nadu,2023,3,600056,157776
tamil-nadu,2023,3,600003,153839
tamil-nadu,2023,3,600053,147707
tamil-nadu,2023,3,600116,142908
tamil-nadu,2023,3,600042,132448
tamil-nadu,2023,4,641602,237429
tamil-nadu,2023,4,635109,209319
tamil-nadu,2023,4,602105,196063
tamil-nadu,2023,4,600100,180571
tamil-nadu,2023,4,635126,171214
tamil-nadu,2023,4,600056,163301
tamil-nadu,2023,4,600003,158954
tamil-nadu,2023,4,600053,152912
tamil-nadu,2023,4,600116,147851
tamil-nadu,2023,4,641687,137228
telangana,2021,1,500072,375272
telangana,2021,1,505001,240644
telangana,2021,1,500018,240435
telangana,2021,1,500008,211989
telangana,2021,1,500055,200132
telangana,2021,1,500037,185174
telangana,2021,1,500039,183186
telangana,2021,1,502032,172567
telangana,2021,1,506002,169755
telangana,2021,1,500013,169256
telangana,2021,2,500072,398987
telangana,2021,2,505001,256261
telangana,2021,2,500018,255966
telangana,2021,2,500008,225800
telangana,2021,2,500055,213471
telangana,2021,2,500037,197484
telangana,2021,2,500039,195017
telangana,2021,2,502032,183754
telangana,2021,2,506002,180657
telangana,2021,2,500013,180244
telangana,2021,3,500072,425197
telangana,2021,3,505001,273576
telangana,2021,3,500018,273534
telangana,2021,3,500008,241011
telangana,2021,3,500055,228448
telangana,2021,3,500037,211348
telangana,2021,3,500039,208214
telangana,2021,3,502032,196266
telangana,2021,3,506002,193005
telangana,2021,3,500013,192437
telangana,2021,4,500072,451595
telangana,2021,4,500018,290965
telangana,2021,4,505001,290945
telangana,2021,4,500008,256260
telangana,2021,4,500055,243565
telangana,2021,4,500037,225355
telangana,2021,4,500039,221494
telangana,2021,4,502032,208820
telangana,2021,4,506002,205418
telangana,2021,4,500013,204597
telangana,2022,1,500072,476073
telangana,2022,1,505001,307339
telangana,2022,1,500018,307198
telangana,2022,1,500008,270516
telangana,2022,1,500055,257896
telangana,2022,1,500037,238487
telangana,2022,1,500039,233903
telangana,2022,1,502032,220570
telangana,2022,1,506002,217091
telangana,2022,1,500013,215918
telangana,2022,2,500072,499269
telangana,2022,2,505001,322881
telangana,2022,2,500018,322687
telangana,2022,2,500008,283921
telangana,2022,2,500055,271404
telangana,2022,2,500037,251090
telangana,2022,2,500039,245702
telangana,2022,2,502032,231698
telangana,2022,2,506002,228268
telangana,2022,2,500013,226654
telangana,2022,3,500072,523196
telangana,2022,3,505001,339255
telangana,2022,3,500018,338708
telangana,2022,3,500008,297749
telangana,2022,3,500055,285477
telangana,2022,3,500037,264160
telangana,2022,3,500039,257830
telangana,2022,3,502032,243213
telangana,2022,3,506002,239974
telangana,2022,3,500013,237793
telangana,2022,4,500072,547282
telangana,2022,4,505001,355528
telangana,2022,4,500018,354983
telangana,2022,4,500008,311735
telangana,2022,4,500055,299618
telangana,2022,4,500037,277467
telangana,2022,4,500039,270128
telangana,2022,4,502032,254815
telangana,2022,4,506002,251886
telangana,2022,4,500013,249027
telangana,2023,1,500072,570652
telangana,2023,1,505001,371132
telangana,2023,1,500018,370648
telangana,2023,1,500008,325126
telangana,2023,1,500055,313173
telangana,2023,1,500037,290149
telangana,2023,1,500039,281889
telangana,2023,1,502032,265962
telangana,2023,1,506002,263096
telangana,2023,1,500013,259941
telangana,2023,2,500072,589156
telangana,2023,2,505001,384152
telangana,2023,2,500018,383392
telangana,2023,2,500008,336097
telangana,2023,2,500055,324513
telangana,2023,2,500037,300809
telangana,2023,2,500039,291440
telangana,2023,2,502032,275017
telangana,2023,2,506002,272675
telangana,2023,2,500013,268682
telangana,2023,3,500072,609887
telangana,2023,3,505001,398822
telangana,2023,3,500018,397544
telangana,2023,3,500008,348271
telangana,2023,3,500055,336960
telangana,2023,3,500037,312353
telangana,2023,3,500039,302139
telangana,2023,3,502032,285047
telangana,2023,3,506002,283154
telangana,2023,3,500013,278523
telangana,2023,4,500072,628306
telangana,2023,4,505001,412122
telangana,2023,4,500018,410469
telangana,2023,4,500008,359269
telangana,2023,4,500055,348217
telangana,2023,4,500037,322978
telangana,2023,4,500039,311906
telangana,2023,4,502032,294193
telangana,2023,4,506002,293198
telangana,2023,4,500013,287425
tripura,2021,1,799001,30415
tripura,2021,1,799003,24761
tripura,2021,1,799006,15407
tripura,2021,1,799102,13875
tripura,2021,1,799002,13259
tripura,2021,1,799114,12991
tripura,2021,1,799004,12718
tripura,2021,1,799155,11835
tripura,2021,1,799007,11404
tripura,2021,1,799205,10728
tripura,2021,2,799001,32443
tripura,2021,2,799003,26398
tripura,2021,2,799006,16480
tripura,2021,2,799102,14961
tripura,2021,2,799002,14184
tripura,2021,2,799114,13953
tripura,2021,2,799004,13618
tripura,2021,2,799155,12688
tripura,2021,2,799007,12171
tripura,2021,2,799205,11526
tripura,2021,3,799001,34754
tripura,2021,3,799003,28328
tripura,2021,3,799006,17676
tripura,2021,3,799102,16110
tripura,2021,3,799002,15161
tripura,2021,3,799114,15042
tripura,2021,3,799004,14630
tripura,2021,3,799155,13681
tripura,2021,3,799007,13030
tripura,2021,3,799205,12462
tripura,2021,4,799001,37053
tripura,2021,4,799003,30202
tripura,2021,4,799006,18860
tripura,2021,4,799102,17294
tripura,2021,4,799002,16156
tripura,2021,4,799114,16098
tripura,2021,4,799004,15668
tripura,2021,4,799155,14625
tripura,2021,4,799007,13875
tripura,2021,4,799205,13336
tripura,2022,1,799001,39256
tripura,2022,1,799003,31986
tripura,2022,1,799006,20017
tripura,2022,1,799102,18503
tripura,2022,1,799002,17110
tripura,2022,1,799114,17110
tripura,2022,1,799004,16672
tripura,2022,1,799155,15580
tripura,2022,1,799007,14684
tripura,2022,1,799205,14236
tripura,2022,2,799001,41385
tripura,2022,2,799003,33780
tripura,2022,2,799006,21113
tripura,2022,2,799102,19586
tripura,2022,2,799114,18129
tripura,2022,2,799002,18019
tripura,2022,2,799004,17628
tripura,2022,2,799155,16480
tripura,2022,2,799007,15483
tripura,2022,2,799205,14996
tripura,2022,3,799001,43603
tripura,2022,3,799003,35586
tripura,2022,3,799006,22254
tripura,2022,3,799102,20683
tripura,2022,3,799114,19108
tripura,2022,3,799002,19010
tripura,2022,3,799004,18606
tripura,2022,3,799155,17384
tripura,2022,3,799007,16301
tripura,2022,3,799205,15835
tripura,2022,4,799001,45881
tripura,2022,4,799003,37391
tripura,2022,4,799006,23420
tripura,2022,4,799102,21582
tripura,2022,4,799114,20070
tripura,2022,4,799002,19938
tripura,2022,4,799004,19534
tripura,2022,4,799155,18162
tripura,2022,4,799007,17130
tripura,2022,4,799205,16550
tripura,2023,1,799001,47966
tripura,2023,1,799003,39083
tripura,2023,1,799006,24513
tripura,2023,1,799102,22645
tripura,2023,1,799114,21041
tripura,2023,1,799002,20863
tripura,2023,1,799004,20432
tripura,2023,1,799155,18988
tripura,2023,1,799007,17910
tripura,2023,1,799205,17294
tripura,2023,2,799001,49774
tripura,2023,2,799003,40656
tripura,2023,2,799006,25471
tripura,2023,2,799102,23741
tripura,2023,2,799114,21944
tripura,2023,2,799002,21674
tripura,2023,2,799004,21308
tripura,2023,2,799155,19828
tripura,2023,2,799007,18612
tripura,2023,2,799205,18122
tripura,2023,3,799001,51710
tripura,2023,3,799003,42296
tripura,2023,3,799006,26501
tripura,2023,3,799102,24740
tripura,2023,3,799114,22858
tripura,2023,3,799002,22537
tripura,2023,3,799004,22215
tripura,2023,3,799155,20643
tripura,2023,3,799007,19353
tripura,2023,3,799205,18913
tripura,2023,4,799001,53590
tripura,2023,4,799003,43963
tripura,2023,4,799006,27509
tripura,2023,4,799102,25835
tripura,2023,4,799114,23792
tripura,2023,4,799002,23365
tripura,2023,4,799004,23095
tripura,2023,4,799155,21559
tripura,2023,4,799007,20080
tripura,2023,4,799205,19663
uttar-pradesh,2021,1,201301,541127
uttar-pradesh,2021,1,201009,296638
uttar-pradesh,2021,1,201102,260999
uttar-pradesh,2021,1,201307,243576
uttar-pradesh,2021,1,201318,228468
uttar-pradesh,2021,1,250001,218966
uttar-pradesh,2021,1,247001,215857
uttar-pradesh,2021,1,211002,207823
uttar-pradesh,2021,1,244001,195695
uttar-pradesh,2021,1,202001,191862
uttar-pradesh,2021,2,201301,577428
uttar-pradesh,2021,2,201009,317155
uttar-pradesh,2021,2,201102,280019
uttar-pradesh,2021,2,201307,259579
uttar-pradesh,2021,2,201318,243997
uttar-pradesh,2021,2,250001,233826
uttar-pradesh,2021,2,247001,231243
uttar-pradesh,2021,2,211002,221839
uttar-pradesh,2021,2,244001,209784
uttar-pradesh,2021,2,202001,205129
uttar-pradesh,2021,3,201301,618043
uttar-pradesh,2021,3,201009,340418
uttar-pradesh,2021,3,201102,301296
uttar-pradesh,2021,3,201307,277408
uttar-pradesh,2021,3,201318,261291
uttar-pradesh,2021,3,250001,250431
uttar-pradesh,2021,3,247001,248285
uttar-pradesh,2021,3,211002,237827
uttar-pradesh,2021,3,244001,225790
uttar-pradesh,2021,3,202001,220275
uttar-pradesh,2021,4,201301,659549
uttar-pradesh,2021,4,201009,363860
uttar-pradesh,2021,4,201102,322687
uttar-pradesh,2021,4,201307,295293
uttar-pradesh,2021,4,201318,278720
uttar-pradesh,2021,4,250001,267154
uttar-pradesh,2021,4,247001,265421
uttar-pradesh,2021,4,211002,254063
uttar-pradesh,2021,4,244001,241620
uttar-pradesh,2021,4,202001,235384
uttar-pradesh,2022,1,201301,698600
uttar-pradesh,2022,1,201009,385906
uttar-pradesh,2022,1,201102,342842
uttar-pradesh,2022,1,201307,312146
uttar-pradesh,2022,1,201318,295067
uttar-pradesh,2022,1,250001,282898
uttar-pradesh,2022,1,247001,281578
uttar-pradesh,2022,1,211002,269413
uttar-pradesh,2022,1,244001,256505
uttar-pradesh,2022,1,202001,249614
uttar-pradesh,2022,2,201301,735907
uttar-pradesh,2022,2,201009,407033
uttar-pradesh,2022,2,201102,362067
uttar-pradesh,2022,2,201307,328207
uttar-pradesh,2022,2,201318,310735
uttar-pradesh,2022,2,250001,297920
uttar-pradesh,2022,2,247001,296944
uttar-pradesh,2022,2,211002,284353
uttar-pradesh,2022,2,244001,270738
uttar-pradesh,2022,2,202001,263278
uttar-pradesh,2022,3,201301,774591
uttar-pradesh,2022,3,201009,428994
uttar-pradesh,2022,3,201102,382248
uttar-pradesh,2022,3,201307,344791
uttar-pradesh,2022,3,201318,327083
