State,Year,Quarter,District,Transaction_count,Transaction_amount
jharkhand,2022,1,giridih,7126103,13042929318.085455
jharkhand,2022,1,palamu,5805932,13079772637.081738
jharkhand,2022,1,ramgarh,4563913,7357524201.067262
jharkhand,2022,1,koderma,3110218,6307772153.647697
jharkhand,2022,1,garhwa,3083712,8114726164.818388
jharkhand,2022,2,ranchi,33436768,52558538612.80676
jharkhand,2022,2,dhanbad,12714016,18944522591.96142
jharkhand,2022,2,bokaro,11696455,15638269878.460331
jharkhand,2022,2,hazaribagh,11022611,19190223094.567883
jharkhand,2022,2,east singhbhum,10983841,16073962066.52158
jharkhand,2022,2,giridih,9232036,16356999528.590525
jharkhand,2022,2,palamu,7012344,14888012258.109343
jharkhand,2022,2,ramgarh,5430685,8627263910.65763
jharkhand,2022,2,koderma,3886718,7755155139.208385
jharkhand,2022,2,garhwa,3818360,9098354638.470043
jharkhand,2022,3,ranchi,39158673,58067147243.969315
jharkhand,2022,3,east singhbhum,19160036,27908242815.704758
jharkhand,2022,3,dhanbad,14284651,20625687079.700974
jharkhand,2022,3,hazaribagh,11491587,17774103981.03254
jharkhand,2022,3,bokaro,11304820,14727741169.334763
jharkhand,2022,3,giridih,7398254,11920111086.952282
jharkhand,2022,3,palamu,6770650,12637980151.710459
jharkhand,2022,3,ramgarh,5408270,7941969760.320181
jharkhand,2022,3,deoghar,4037018,6301182422.022277
jharkhand,2022,3,koderma,3729215,6719612545.072683
jharkhand,2022,4,ranchi,41821467,63819119475.171005
jharkhand,2022,4,east singhbhum,24875930,36996606734.88582
jharkhand,2022,4,dhanbad,18383284,27724792259.010098
jharkhand,2022,4,bokaro,14851022,20173927151.750202
jharkhand,2022,4,hazaribagh,13124400,20746013914.46022
jharkhand,2022,4,giridih,8482602,13630978502.274261
jharkhand,2022,4,palamu,8295151,15143138186.199799
jharkhand,2022,4,ramgarh,6829219,10303594244.585339
jharkhand,2022,4,garhwa,4570205,8930245496.96877
jharkhand,2022,4,deoghar,4399812,6832642718.442626
jharkhand,2023,1,ranchi,45763754,61307442040.0
jharkhand,2023,1,dhanbad,24716624,34527716262.0
jharkhand,2023,1,bokaro,21453290,27201682861.0
jharkhand,2023,1,hazaribagh,21228363,33995623801.0
jharkhand,2023,1,east singhbhum,20695978,27275071566.0
jharkhand,2023,1,giridih,15163904,24387875902.0
jharkhand,2023,1,palamu,14108801,25744336745.0
jharkhand,2023,1,ramgarh,10688070,15324220562.0
jharkhand,2023,1,garhwa,8515861,16499335691.0
jharkhand,2023,1,koderma,7645154,13917251391.0
jharkhand,2023,2,ranchi,55131854,71798538513.0
jharkhand,2023,2,dhanbad,28623519,38413855098.0
jharkhand,2023,2,hazaribagh,25466457,38465409550.0
jharkhand,2023,2,bokaro,24624703,30526202563.0
jharkhand,2023,2,east singhbhum,23821061,30294655974.0
jharkhand,2023,2,giridih,18718375,28408986717.0
jharkhand,2023,2,palamu,18171987,30840862063.0
jharkhand,2023,2,ramgarh,12806601,17474298562.0
jharkhand,2023,2,garhwa,10814050,19635730833.0
jharkhand,2023,2,deoghar,9554315,13565681676.0
jharkhand,2023,3,ranchi,61665875,73785110638.0
jharkhand,2023,3,dhanbad,31598540,39800801596.0
jharkhand,2023,3,hazaribagh,28489993,37673365655.0
jharkhand,2023,3,east singhbhum,26988630,31746251236.0
jharkhand,2023,3,bokaro,26751363,30457067405.0
jharkhand,2023,3,giridih,19757747,26592147773.0
jharkhand,2023,3,palamu,18677005,27484048125.0
jharkhand,2023,3,ramgarh,13753003,17218151387.0
jharkhand,2023,3,deoghar,11731754,14729191576.0
jharkhand,2023,3,garhwa,10676485,17283715899.0
jharkhand,2023,4,ranchi,69176541,84447813476.0
jharkhand,2023,4,dhanbad,36728784,47298852662.0
jharkhand,2023,4,hazaribagh,33141785,45112161509.0
jharkhand,2023,4,east singhbhum,31393152,37241315137.0
jharkhand,2023,4,bokaro,31304047,36160422804.0
jharkhand,2023,4,giridih,24340167,32891441717.0
jharkhand,2023,4,palamu,24008097,34728776320.0
jharkhand,2023,4,ramgarh,16402320,20925583396.0
jharkhand,2023,4,garhwa,13992079,21621464354.0
jharkhand,2023,4,deoghar,12502549,15925308807.0
karnataka,2021,1,bengaluru urban,348712787,432401341231.767
karnataka,2021,1,mysuru,17089151,28183406863.664856
karnataka,2021,1,bengaluru rural,12387231,18735722156.72461
karnataka,2021,1,dharwad,11396406,16320416665.27951
karnataka,2021,1,belagavi,10602642,18931041051.05792
karnataka,2021,1,ballari,9904822,18837260510.482178
karnataka,2021,1,dakshina kannada,9626991,15430015647.49453
karnataka,2021,1,tumakuru,9386009,17694897997.486076
karnataka,2021,1,davanagere,9322884,17155680177.783762
karnataka,2021,1,kolar,7957144,14724582470.437292
karnataka,2021,2,bengaluru urban,326804307,444422398357.67755
karnataka,2021,2,mysuru,17372316,30853150362.625572
karnataka,2021,2,bengaluru rural,12594743,19987071189.389824
karnataka,2021,2,belagavi,12215950,23772477631.266983
karnataka,2021,2,ballari,11601049,23117810388.096546
karnataka,2021,2,dharwad,11462786,18982715974.0801
karnataka,2021,2,davanagere,11241732,21560667430.36194
karnataka,2021,2,tumakuru,10841529,21263359141.534966
karnataka,2021,2,dakshina kannada,10734091,18919204047.503716
karnataka,2021,2,kolar,9352225,17435526726.61021
karnataka,2021,3,bengaluru urban,476485560,626123198813.8513
karnataka,2021,3,mysuru,25045268,42793900020.64542
karnataka,2021,3,bengaluru rural,18220951,28063157056.12936
karnataka,2021,3,dharwad,17187010,26053988751.02021
karnataka,2021,3,belagavi,17022354,30762343874.290985
karnataka,2021,3,davanagere,15967687,28564688330.34218
karnataka,2021,3,ballari,15360429,28402193277.238922
karnataka,2021,3,dakshina kannada,15180931,25279637809.21226
karnataka,2021,3,tumakuru,14242057,27175810122.446198
karnataka,2021,3,kolar,12345736,22985772793.69687
karnataka,2021,4,bengaluru urban,584958847,755926042210.8081
karnataka,2021,4,mysuru,31839861,52946045330.89639
karnataka,2021,4,bengaluru rural,22522389,33858680417.976257
karnataka,2021,4,belagavi,22398086,39314016545.15853
karnataka,2021,4,dharwad,21979264,32561017319.923508
karnataka,2021,4,davanagere,19885521,34700043233.80145
karnataka,2021,4,dakshina kannada,19368239,31520554624.57015
karnataka,2021,4,ballari,18819499,34087192109.870037
karnataka,2021,4,tumakuru,17549961,32086008651.86035
karnataka,2021,4,shivamogga,15695558,27830702801.550133
karnataka,2022,1,bengaluru urban,648380838,837938769153.0938
karnataka,2022,1,mysuru,37083502,61822430173.6628
karnataka,2022,1,belagavi,26878240,46658421651.21534
karnataka,2022,1,dharwad,25761398,37328868895.055
karnataka,2022,1,bengaluru rural,25383239,38366097407.82493
karnataka,2022,1,dakshina kannada,23170221,37851830234.158745
karnataka,2022,1,davanagere,22581033,39050377360.95714
karnataka,2022,1,ballari,21654672,38400067163.88623
karnataka,2022,1,tumakuru,20649123,37948656148.62866
karnataka,2022,1,shivamogga,19949316,36172162298.55464
karnataka,2022,2,bengaluru urban,786978117,1013933810932.2712
karnataka,2022,2,mysuru,44272976,71755017847.05063
karnataka,2022,2,belagavi,32214940,54330716392.87329
karnataka,2022,2,dharwad,30334488,44220634322.54169
karnataka,2022,2,bengaluru rural,29552291,45049848699.91369
karnataka,2022,2,davanagere,28378650,46910152646.482544
karnataka,2022,2,dakshina kannada,26596843,43058171123.945465
karnataka,2022,2,ballari,25715246,43733106040.421875
karnataka,2022,2,tumakuru,24528653,44297419510.108116
karnataka,2022,2,shivamogga,24024769,42192013838.99083
karnataka,2022,3,bengaluru urban,738035161,930886457807.8191
karnataka,2022,3,mysuru,40705541,62142656687.51495
karnataka,2022,3,belagavi,30506760,47452586439.87803
karnataka,2022,3,bengaluru rural,29738665,43852997173.89528
karnataka,2022,3,dharwad,25927571,34230149717.13926
karnataka,2022,3,ballari,25020296,39977029009.67138
karnataka,2022,3,tumakuru,24310727,41225194542.91735
karnataka,2022,3,kalaburagi,20345468,34468548524.63291
karnataka,2022,3,kolar,19634287,34773465329.38425
karnataka,2022,3,dakshina kannada,17248777,25239674044.223103
karnataka,2022,4,bengaluru urban,876647100,1092079302011.8887
karnataka,2022,4,mysuru,44057659,67004180524.31279
karnataka,2022,4,belagavi,36557938,56335376307.967834
karnataka,2022,4,bengaluru rural,32555311,46931010610.96648
karnataka,2022,4,dharwad,27717085,36289207502.73111
karnataka,2022,4,ballari,27273315,44205335947.44105
karnataka,2022,4,tumakuru,27089373,45262565516.08911
karnataka,2022,4,kalaburagi,22515278,37601225202.6735
karnataka,2022,4,kolar,20890491,35826431858.45456
karnataka,2022,4,dakshina kannada,20604812,30207470651.062298
karnataka,2023,1,bengaluru urban,1012347596,1167307214747.0
karnataka,2023,1,mysuru,69476703,102081266965.0
karnataka,2023,1,belagavi,57532745,85400137021.0
karnataka,2023,1,bengaluru rural,55822209,78255906228.0
karnataka,2023,1,ballari,47163373,72409426251.0
karnataka,2023,1,tumakuru,46279091,75621295866.0
karnataka,2023,1,dharwad,45285470,55712206587.0
karnataka,2023,1,kalaburagi,38475891,62736086592.0
karnataka,2023,1,kolar,35751853,58784650749.0
karnataka,2023,1,hassan,29363015,51825912725.0
karnataka,2023,2,bengaluru urban,1124713207,1308665877658.0
karnataka,2023,2,mysuru,77947993,113330745472.0
karnataka,2023,2,belagavi,64222081,94029814125.0
karnataka,2023,2,bengaluru rural,61918811,87017798673.0
karnataka,2023,2,ballari,54078814,82833769907.0
karnataka,2023,2,tumakuru,52028144,84493652590.0
karnataka,2023,2,dharwad,50253304,62911792502.0
karnataka,2023,2,kalaburagi,43949529,70012762190.0
karnataka,2023,2,kolar,40150506,66342513839.0
karnataka,2023,2,vijayapura,33888784,54838017587.0
karnataka,2023,3,bengaluru urban,1298080873,1442850468373.0
karnataka,2023,3,mysuru,88357040,123540038949.0
karnataka,2023,3,bengaluru rural,72362144,95459150421.0
karnataka,2023,3,belagavi,71792429,97349683787.0
karnataka,2023,3,ballari,61692758,85332155838.0
karnataka,2023,3,tumakuru,60019989,90948228317.0
karnataka,2023,3,dharwad,57069013,65808872010.0
karnataka,2023,3,kalaburagi,50402491,72792592574.0
karnataka,2023,3,kolar,46832326,74138419859.0
karnataka,2023,3,vijayapura,39315084,57266604438.0
karnataka,2023,4,bengaluru urban,1345789742,1497515119439.0
karnataka,2023,4,mysuru,98475888,137617765715.0
karnataka,2023,4,belagavi,83265692,113156722991.0
karnataka,2023,4,bengaluru rural,79952595,104306321317.0
karnataka,2023,4,ballari,70296908,97565267440.0
karnataka,2023,4,tumakuru,66902256,99519475458.0
karnataka,2023,4,dharwad,64108115,74835427721.0
karnataka,2023,4,kalaburagi,58794838,84416856783.0
karnataka,2023,4,kolar,52256686,79798746897.0
karnataka,2023,4,vijayapura,45289520,65075047157.0
kerala,2021,1,ernakulam,13390058,18947291978.111584
kerala,2021,1,kozhikode,4287518,6990433691.332143
kerala,2021,1,malappuram,4147591,6618671647.034931
kerala,2021,1,thiruvananthapuram,3878020,6358411606.613166
kerala,2021,1,thrissur,3475629,6417811869.899821
kerala,2021,1,kollam,2127176,3821625432.235867
kerala,2021,1,kannur,2044936,3708267084.541333
kerala,2021,1,palakkad,1892633,3654239469.7430363
kerala,2021,1,kottayam,1808155,3236942550.7439046
kerala,2021,1,alappuzha,1681817,2825682876.840207
kerala,2021,2,ernakulam,14177054,19704497753.319965
kerala,2021,2,kozhikode,4726028,7499008472.489387
kerala,2021,2,malappuram,4693842,7117221910.053398
kerala,2021,2,thiruvananthapuram,4154572,6743334746.137385
kerala,2021,2,thrissur,3881737,6752401585.982382
kerala,2021,2,kollam,2534369,4330614971.237995
kerala,2021,2,kannur,2477621,4226966852.6657553
kerala,2021,2,palakkad,2232317,3954891660.8379817
kerala,2021,2,kottayam,2131122,3543155910.9216585
kerala,2021,2,alappuzha,1921008,3048000026.8000603
kerala,2021,3,ernakulam,19207421,26757448740.357037
kerala,2021,3,malappuram,6691321,10228243297.037325
kerala,2021,3,kozhikode,6483184,10352351671.467161
kerala,2021,3,thiruvananthapuram,5427449,9208113081.714626
kerala,2021,3,thrissur,5059971,9074305921.546795
kerala,2021,3,kollam,3321904,6085539500.552663
kerala,2021,3,kannur,3200023,5705948607.452807
kerala,2021,3,palakkad,2841134,5273353074.481867
kerala,2021,3,kottayam,2719376,4787914328.51901
kerala,2021,3,alappuzha,2505822,4227398745.1447935
kerala,2021,4,ernakulam,25306923,32778937436.49068
kerala,2021,4,malappuram,8689226,12215744694.721281
kerala,2021,4,kozhikode,8306264,12437421004.466856
kerala,2021,4,thiruvananthapuram,6802679,10882144450.411564
kerala,2021,4,thrissur,6471411,10748756930.39449
kerala,2021,4,kannur,4171542,6945109953.226888
kerala,2021,4,kollam,4107417,7277474405.384279
kerala,2021,4,palakkad,3813936,6473706354.941971
kerala,2021,4,kottayam,3504049,5843770525.961052
kerala,2021,4,alappuzha,3177335,5086522403.521093
kerala,2022,1,ernakulam,29451475,36915318572.07093
kerala,2022,1,malappuram,10270093,13968886082.9426
kerala,2022,1,kozhikode,9526680,13732159882.74073
kerala,2022,1,thiruvananthapuram,7747326,12106537679.278355
kerala,2022,1,thrissur,7612460,12265599938.768522
kerala,2022,1,kollam,4851496,8628660586.960697
kerala,2022,1,kannur,4837076,7882293599.260639
kerala,2022,1,palakkad,4504996,7445457072.7399845
kerala,2022,1,kottayam,4029330,6642441538.163084
kerala,2022,1,alappuzha,3687088,5795828219.423044
kerala,2022,2,ernakulam,32257485,40076176147.54245
kerala,2022,2,malappuram,11218062,15235042406.963663
kerala,2022,2,kozhikode,10478852,15005755668.418482
kerala,2022,2,thiruvananthapuram,8942858,13552082447.365555
kerala,2022,2,thrissur,8767715,13850991972.685726
kerala,2022,2,kollam,5799455,10109273068.99764
kerala,2022,2,kannur,5415196,8864093942.922422
kerala,2022,2,palakkad,4998295,8233196635.528811
kerala,2022,2,kottayam,4440370,7095672952.24407
kerala,2022,2,alappuzha,4151240,6503782725.4786625
kerala,2022,3,ernakulam,35009862,41683362156.46341
kerala,2022,3,thiruvananthapuram,11886964,16637313650.762661
kerala,2022,3,malappuram,11727280,15435401577.943787
kerala,2022,3,kozhikode,10298519,13830874892.026695
kerala,2022,3,thrissur,9037575,12908229884.950268
kerala,2022,3,kollam,7100622,10992059341.720556
kerala,2022,3,palakkad,6174837,9220755480.574833
kerala,2022,3,kottayam,5918541,8495120284.447549
kerala,2022,3,alappuzha,5705022,7973274496.748119
kerala,2022,3,kannur,5631041,8674487770.19761
kerala,2022,4,ernakulam,39069167,44933855503.73201
kerala,2022,4,thrissur,12802574,16539944197.055008
kerala,2022,4,malappuram,12667960,16133583076.643559
kerala,2022,4,thiruvananthapuram,12176949,16386992625.195726
kerala,2022,4,kozhikode,11205522,14187898844.87042
kerala,2022,4,kollam,7022669,10513248742.581398
kerala,2022,4,palakkad,6558445,9566627508.647114
kerala,2022,4,kottayam,6551967,9198738854.992409
kerala,2022,4,kannur,6407573,9291348716.042475
kerala,2022,4,alappuzha,6094707,8414450111.973735
kerala,2023,1,ernakulam,30034347,33704884058.0
kerala,2023,1,kozhikode,17609474,21740839808.0
kerala,2023,1,malappuram,15994699,19984929247.0
kerala,2023,1,thiruvananthapuram,15777495,20405950025.0
kerala,2023,1,kannur,10009053,14112565339.0
kerala,2023,1,thrissur,9811793,13503012488.0
kerala,2023,1,kollam,8766861,12995036174.0
kerala,2023,1,palakkad,8521427,12458676100.0
kerala,2023,1,alappuzha,7029352,9925279750.0
kerala,2023,1,kottayam,6448095,9176107601.0
kerala,2023,2,ernakulam,31266275,36160448548.0
kerala,2023,2,kozhikode,18231277,23125966041.0
kerala,2023,2,thiruvananthapuram,16834507,21968674795.0
kerala,2023,2,malappuram,16442153,20942444241.0
kerala,2023,2,kannur,10783259,15253685629.0
kerala,2023,2,thrissur,10462551,14454609093.0
kerala,2023,2,kollam,9464997,13897112666.0
kerala,2023,2,palakkad,8994974,13287372163.0
kerala,2023,2,alappuzha,7694391,10929530290.0
kerala,2023,2,kottayam,6878572,9740957685.0
kerala,2023,3,ernakulam,34558327,38869325990.0
kerala,2023,3,kozhikode,19394854,23944480834.0
kerala,2023,3,thiruvananthapuram,18643081,23843948938.0
kerala,2023,3,malappuram,18229082,22374245863.0
kerala,2023,3,kannur,11874120,16097825668.0
kerala,2023,3,thrissur,11419815,15378229549.0
kerala,2023,3,kollam,10425657,15287453319.0
kerala,2023,3,palakkad,9656725,13856311160.0
kerala,2023,3,alappuzha,8349948,11603306093.0
kerala,2023,3,kottayam,7598688,10327573152.0
kerala,2023,4,ernakulam,36070124,39986849494.0
kerala,2023,4,kozhikode,20504589,24296060817.0
kerala,2023,4,thiruvananthapuram,19316004,23933572611.0
kerala,2023,4,malappuram,18960936,22474464502.0
kerala,2023,4,kannur,12846603,16549576658.0
kerala,2023,4,thrissur,11972689,15550151220.0
kerala,2023,4,kollam,10773692,15002316553.0
kerala,2023,4,palakkad,10060701,13846379777.0
kerala,2023,4,alappuzha,8822498,11778023076.0
kerala,2023,4,kottayam,8168997,10919608733.0
ladakh,2021,1,leh ladakh,216659,801921555.5582755
ladakh,2021,1,kargil,58756,181498257.68860364
ladakh,2021,2,leh ladakh,307802,1142273759.759401
ladakh,2021,2,kargil,91914,284985335.7109178
ladakh,2021,3,leh ladakh,462038,1769463336.5355487
ladakh,2021,3,kargil,128949,444521407.39904046
ladakh,2021,4,leh ladakh,495230,1736886845.1005516
ladakh,2021,4,kargil,134957,416648293.6797176
ladakh,2022,1,leh ladakh,500666,1653910267.0664318
ladakh,2022,1,kargil,129349,371130651.7757771
ladakh,2022,2,leh ladakh,888735,2898954648.724365
ladakh,2022,2,kargil,229338,644363529.2719021
ladakh,2022,3,leh ladakh,946345,2958028223.6015
ladakh,2022,3,kargil,244513,647171126.7724075
ladakh,2022,4,leh ladakh,850164,2346066905.1393
ladakh,2022,4,kargil,233208,548410667.5396476
ladakh,2023,1,leh ladakh,1265470,3218322654.0
ladakh,2023,1,kargil,301776,630698644.0
ladakh,2023,2,leh ladakh,2307295,5933975592.0
ladakh,2023,2,kargil,636520,1257128294.0
ladakh,2023,3,leh ladakh,2793613,6734804180.0
ladakh,2023,3,kargil,827753,1515768063.0
ladakh,2023,4,leh ladakh,2444425,5711111463.0
ladakh,2023,4,kargil,705793,1231875482.0
lakshadweep,2021,1,lakshadweep,9085,27042782.914081156
lakshadweep,2021,2,lakshadweep,11384,27383463.65795153
lakshadweep,2021,3,lakshadweep,13370,38803163.698768154
lakshadweep,2021,4,lakshadweep,15470,50998185.528381005
lakshadweep,2022,1,lakshadweep,16397,54939432.65393007
lakshadweep,2022,2,lakshadweep,17569,55929601.98990567
lakshadweep,2022,3,lakshadweep,15241,47580009.61750026
lakshadweep,2022,4,lakshadweep,17147,54813873.614936255
lakshadweep,2023,1,lakshadweep,29520,85321961.0
lakshadweep,2023,2,lakshadweep,34918,97987438.0
lakshadweep,2023,3,lakshadweep,43757,94527061.0
lakshadweep,2023,4,lakshadweep,63479,119831383.0
madhya-pradesh,2021,1,bhopal,67309234,101725720745.41441
madhya-pradesh,2021,1,indore,37457244,53867415617.00962
madhya-pradesh,2021,1,gwalior,7162483,13365571399.680473
madhya-pradesh,2021,1,jabalpur,6508756,11341470367.935308
madhya-pradesh,2021,1,ujjain,4926814,8661804508.825624
madhya-pradesh,2021,1,dhar,4368739,7366487165.421755
madhya-pradesh,2021,1,dewas,3992803,6833124438.36656
madhya-pradesh,2021,1,sehore,3804912,6207673600.695252
madhya-pradesh,2021,1,chhindwara,3281453,6171721022.75809
madhya-pradesh,2021,1,sagar,3149917,5653447301.758538
madhya-pradesh,2021,2,bhopal,74643630,127038866031.39793
madhya-pradesh,2021,2,indore,34159162,59026805792.65047
madhya-pradesh,2021,2,gwalior,7475892,15466583871.368423
madhya-pradesh,2021,2,jabalpur,6808088,12879587251.083908
madhya-pradesh,2021,2,dhar,5029916,9012726646.390884
madhya-pradesh,2021,2,ujjain,4879699,9676724764.226078
madhya-pradesh,2021,2,dewas,4430778,8482648817.275978
madhya-pradesh,2021,2,sehore,4199604,7779826903.455323
madhya-pradesh,2021,2,chhindwara,3787673,7484666557.941613
madhya-pradesh,2021,2,rewa,3692722,8211449728.951238
madhya-pradesh,2021,3,bhopal,103403998,146735124186.2163
madhya-pradesh,2021,3,indore,55970712,81712956761.21715
madhya-pradesh,2021,3,gwalior,10677148,19237891487.133667
madhya-pradesh,2021,3,jabalpur,9691966,16293034528.474735
madhya-pradesh,2021,3,ujjain,7652620,13233697399.244934
madhya-pradesh,2021,3,dhar,7010257,11371461567.624537
madhya-pradesh,2021,3,dewas,6092595,9986506658.490002
madhya-pradesh,2021,3,sehore,5466240,8629273157.345976
madhya-pradesh,2021,3,chhindwara,5106996,8670292561.634789
