State,Year,Quarter,District,RegisteredUser
madhya-pradesh,2023,3,narsinghpur district,374949
madhya-pradesh,2023,3,jabalpur district,1108465
madhya-pradesh,2023,3,hoshangabad district,485827
madhya-pradesh,2023,3,vidisha district,491997
madhya-pradesh,2023,3,balaghat district,494116
madhya-pradesh,2023,3,singrauli district,395859
madhya-pradesh,2023,3,betul district,501106
madhya-pradesh,2023,3,sidhi district,248343
madhya-pradesh,2023,3,datia district,190350
madhya-pradesh,2023,3,dewas district,631092
madhya-pradesh,2023,3,sheopur district,134878
madhya-pradesh,2023,3,neemuch district,321168
madhya-pradesh,2023,3,raisen district,483639
madhya-pradesh,2023,3,mandsaur district,506057
madhya-pradesh,2023,3,barwani district,244670
madhya-pradesh,2023,3,katni district,346211
madhya-pradesh,2023,3,dindori district,119625
madhya-pradesh,2023,3,shivpuri district,404501
madhya-pradesh,2023,3,gwalior district,1215484
madhya-pradesh,2023,3,anuppur district,199852
madhya-pradesh,2023,3,agar malwa district,169779
madhya-pradesh,2023,3,ashoknagar district,197767
madhya-pradesh,2023,3,sagar district,761623
madhya-pradesh,2023,3,niwari district,87496
madhya-pradesh,2023,3,rewa district,708385
madhya-pradesh,2023,3,shajapur district,340357
madhya-pradesh,2023,3,ujjain district,905474
madhya-pradesh,2023,3,bhind district,439197
madhya-pradesh,2023,3,tikamgarh district,223613
madhya-pradesh,2023,3,seoni district,360143
madhya-pradesh,2023,3,harda district,175942
madhya-pradesh,2023,3,burhanpur district,203868
madhya-pradesh,2023,3,damoh district,267332
madhya-pradesh,2023,3,bhopal district,2265685
madhya-pradesh,2023,3,jhabua district,177684
madhya-pradesh,2023,3,dhar district,740878
madhya-pradesh,2023,3,guna district,462884
madhya-pradesh,2023,3,east nimar district,355175
madhya-pradesh,2023,3,chhindwara district,698604
madhya-pradesh,2023,3,umaria district,137969
madhya-pradesh,2023,3,mandla district,221870
madhya-pradesh,2023,3,indore district,2996261
madhya-pradesh,2023,3,shahdol district,291626
madhya-pradesh,2023,3,ratlam district,553133
madhya-pradesh,2023,3,panna district,179723
madhya-pradesh,2023,3,chhatarpur district,458009
madhya-pradesh,2023,4,morena district,543336
madhya-pradesh,2023,4,alirajpur district,85929
madhya-pradesh,2023,4,sehore district,596143
madhya-pradesh,2023,4,rajgarh district,518314
madhya-pradesh,2023,4,khargone district,521374
madhya-pradesh,2023,4,satna district,673980
madhya-pradesh,2023,4,narsinghpur district,389157
madhya-pradesh,2023,4,jabalpur district,1147811
madhya-pradesh,2023,4,hoshangabad district,504071
madhya-pradesh,2023,4,vidisha district,511681
madhya-pradesh,2023,4,balaghat district,512986
madhya-pradesh,2023,4,singrauli district,410819
madhya-pradesh,2023,4,betul district,520308
madhya-pradesh,2023,4,sidhi district,257759
madhya-pradesh,2023,4,datia district,197712
madhya-pradesh,2023,4,dewas district,654709
madhya-pradesh,2023,4,sheopur district,139890
madhya-pradesh,2023,4,neemuch district,333109
madhya-pradesh,2023,4,raisen district,502727
madhya-pradesh,2023,4,mandsaur district,525255
madhya-pradesh,2023,4,barwani district,254221
madhya-pradesh,2023,4,katni district,359525
madhya-pradesh,2023,4,dindori district,123961
madhya-pradesh,2023,4,shivpuri district,420483
madhya-pradesh,2023,4,gwalior district,1257720
madhya-pradesh,2023,4,anuppur district,207221
madhya-pradesh,2023,4,agar malwa district,176563
madhya-pradesh,2023,4,ashoknagar district,205278
madhya-pradesh,2023,4,sagar district,790240
madhya-pradesh,2023,4,niwari district,90874
madhya-pradesh,2023,4,rewa district,734299
madhya-pradesh,2023,4,shajapur district,353743
madhya-pradesh,2023,4,ujjain district,938748
madhya-pradesh,2023,4,bhind district,456163
madhya-pradesh,2023,4,tikamgarh district,232431
madhya-pradesh,2023,4,seoni district,374127
madhya-pradesh,2023,4,harda district,182890
madhya-pradesh,2023,4,burhanpur district,211544
madhya-pradesh,2023,4,damoh district,277377
madhya-pradesh,2023,4,bhopal district,2344171
madhya-pradesh,2023,4,jhabua district,184351
madhya-pradesh,2023,4,dhar district,768839
madhya-pradesh,2023,4,guna district,481267
madhya-pradesh,2023,4,east nimar district,368834
madhya-pradesh,2023,4,chhindwara district,724870
madhya-pradesh,2023,4,umaria district,143098
madhya-pradesh,2023,4,mandla district,230423
madhya-pradesh,2023,4,indore district,3098089
madhya-pradesh,2023,4,shahdol district,302201
madhya-pradesh,2023,4,ratlam district,573994
madhya-pradesh,2023,4,panna district,187097
madhya-pradesh,2023,4,chhatarpur district,476360
maharashtra,2021,1,jalgaon district,880235
maharashtra,2021,1,latur district,582713
maharashtra,2021,1,thane district,4014464
maharashtra,2021,1,bhandara district,241307
maharashtra,2021,1,nandurbar district,200690
maharashtra,2021,1,chandrapur district,433697
maharashtra,2021,1,kolhapur district,1048158
maharashtra,2021,1,solapur district,1199130
maharashtra,2021,1,mumbai district,1450548
maharashtra,2021,1,sindhudurg district,158487
maharashtra,2021,1,dhule district,391549
maharashtra,2021,1,wardha district,281356
maharashtra,2021,1,parbhani district,341747
maharashtra,2021,1,mumbai suburban district,3886500
maharashtra,2021,1,hingoli district,184818
maharashtra,2021,1,ratnagiri district,279598
maharashtra,2021,1,nanded district,620908
maharashtra,2021,1,osmanabad district,363717
maharashtra,2021,1,nagpur district,1761562
maharashtra,2021,1,buldhana district,526980
maharashtra,2021,1,nashik district,2049293
maharashtra,2021,1,akola district,359424
maharashtra,2021,1,yavatmal district,411242
maharashtra,2021,1,aurangabad district,1456891
maharashtra,2021,1,amravati district,660582
maharashtra,2021,1,washim district,199116
maharashtra,2021,1,sangli district,706867
maharashtra,2021,1,gadchiroli district,140084
maharashtra,2021,1,raigad district,1189907
maharashtra,2021,1,palghar district,1225423
maharashtra,2021,1,jalna district,411010
maharashtra,2021,1,gondia district,224168
maharashtra,2021,1,ahmednagar district,1333477
maharashtra,2021,1,pune district,6481971
maharashtra,2021,1,beed district,543616
maharashtra,2021,1,satara district,836302
maharashtra,2021,2,jalgaon district,943259
maharashtra,2021,2,latur district,624744
maharashtra,2021,2,thane district,4290066
maharashtra,2021,2,bhandara district,258606
maharashtra,2021,2,nandurbar district,215867
maharashtra,2021,2,chandrapur district,465162
maharashtra,2021,2,kolhapur district,1120732
maharashtra,2021,2,solapur district,1283601
maharashtra,2021,2,mumbai district,1549784
maharashtra,2021,2,sindhudurg district,169850
maharashtra,2021,2,dhule district,420452
maharashtra,2021,2,wardha district,301303
maharashtra,2021,2,parbhani district,366307
maharashtra,2021,2,mumbai suburban district,4151227
maharashtra,2021,2,hingoli district,198989
maharashtra,2021,2,ratnagiri district,299931
maharashtra,2021,2,nanded district,666016
maharashtra,2021,2,osmanabad district,390287
maharashtra,2021,2,nagpur district,1883447
maharashtra,2021,2,buldhana district,565868
maharashtra,2021,2,nashik district,2191882
maharashtra,2021,2,akola district,385734
maharashtra,2021,2,yavatmal district,442623
maharashtra,2021,2,aurangabad district,1557693
maharashtra,2021,2,amravati district,708106
maharashtra,2021,2,washim district,214281
maharashtra,2021,2,sangli district,756769
maharashtra,2021,2,gadchiroli district,150715
maharashtra,2021,2,raigad district,1272744
maharashtra,2021,2,palghar district,1312388
maharashtra,2021,2,jalna district,441936
maharashtra,2021,2,gondia district,240700
maharashtra,2021,2,ahmednagar district,1429562
maharashtra,2021,2,pune district,6915820
maharashtra,2021,2,beed district,583148
maharashtra,2021,2,satara district,895098
maharashtra,2021,3,jalgaon district,1015954
maharashtra,2021,3,latur district,672411
maharashtra,2021,3,thane district,4597394
maharashtra,2021,3,bhandara district,278950
maharashtra,2021,3,nandurbar district,233351
maharashtra,2021,3,chandrapur district,501428
maharashtra,2021,3,kolhapur district,1201767
maharashtra,2021,3,solapur district,1380100
maharashtra,2021,3,mumbai district,1659663
maharashtra,2021,3,sindhudurg district,182992
maharashtra,2021,3,dhule district,453563
maharashtra,2021,3,wardha district,324042
maharashtra,2021,3,parbhani district,394690
maharashtra,2021,3,mumbai suburban district,4444495
maharashtra,2021,3,hingoli district,215433
maharashtra,2021,3,ratnagiri district,322959
maharashtra,2021,3,nanded district,718196
maharashtra,2021,3,osmanabad district,420827
maharashtra,2021,3,nagpur district,2020264
maharashtra,2021,3,buldhana district,610959
maharashtra,2021,3,nashik district,2352259
maharashtra,2021,3,akola district,415627
maharashtra,2021,3,yavatmal district,479110
maharashtra,2021,3,aurangabad district,1671665
maharashtra,2021,3,amravati district,762967
maharashtra,2021,3,washim district,232323
maharashtra,2021,3,sangli district,812828
maharashtra,2021,3,gadchiroli district,163308
maharashtra,2021,3,raigad district,1365513
maharashtra,2021,3,palghar district,1410321
maharashtra,2021,3,jalna district,477979
maharashtra,2021,3,gondia district,260029
maharashtra,2021,3,ahmednagar district,1539300
maharashtra,2021,3,pune district,7398336
maharashtra,2021,3,beed district,628912
maharashtra,2021,3,satara district,961302
maharashtra,2021,4,jalgaon district,1087090
maharashtra,2021,4,latur district,719450
maharashtra,2021,4,thane district,4906492
maharashtra,2021,4,bhandara district,298697
maharashtra,2021,4,nandurbar district,250332
maharashtra,2021,4,chandrapur district,537212
maharashtra,2021,4,kolhapur district,1282234
maharashtra,2021,4,solapur district,1475291
maharashtra,2021,4,mumbai district,1770325
maharashtra,2021,4,sindhudurg district,195901
maharashtra,2021,4,dhule district,485968
maharashtra,2021,4,wardha district,346618
maharashtra,2021,4,parbhani district,422969
maharashtra,2021,4,mumbai suburban district,4740546
maharashtra,2021,4,hingoli district,231679
maharashtra,2021,4,ratnagiri district,345590
maharashtra,2021,4,nanded district,769599
maharashtra,2021,4,osmanabad district,450897
maharashtra,2021,4,nagpur district,2157149
maharashtra,2021,4,buldhana district,655296
maharashtra,2021,4,nashik district,2510393
maharashtra,2021,4,akola district,445026
maharashtra,2021,4,yavatmal district,514770
maharashtra,2021,4,aurangabad district,1786190
maharashtra,2021,4,amravati district,816701
maharashtra,2021,4,washim district,249576
maharashtra,2021,4,sangli district,868213
maharashtra,2021,4,gadchiroli district,175431
maharashtra,2021,4,raigad district,1457720
maharashtra,2021,4,palghar district,1508500
maharashtra,2021,4,jalna district,513160
maharashtra,2021,4,gondia district,278573
maharashtra,2021,4,ahmednagar district,1646991
maharashtra,2021,4,pune district,7880431
maharashtra,2021,4,beed district,674258
maharashtra,2021,4,satara district,1027238
maharashtra,2022,1,jalgaon district,1156268
maharashtra,2022,1,latur district,764670
maharashtra,2022,1,thane district,5196050
maharashtra,2022,1,bhandara district,317709
maharashtra,2022,1,nandurbar district,266795
maharashtra,2022,1,chandrapur district,570979
maharashtra,2022,1,kolhapur district,1357916
maharashtra,2022,1,solapur district,1565902
maharashtra,2022,1,mumbai district,1873643
maharashtra,2022,1,sindhudurg district,208291
maharashtra,2022,1,dhule district,517310
maharashtra,2022,1,wardha district,368011
maharashtra,2022,1,parbhani district,450092
maharashtra,2022,1,mumbai suburban district,5017556
maharashtra,2022,1,hingoli district,247201
maharashtra,2022,1,ratnagiri district,366636
maharashtra,2022,1,nanded district,818876
maharashtra,2022,1,osmanabad district,479545
maharashtra,2022,1,nagpur district,2286011
maharashtra,2022,1,buldhana district,698097
maharashtra,2022,1,nashik district,2661739
maharashtra,2022,1,akola district,473498
maharashtra,2022,1,yavatmal district,548600
maharashtra,2022,1,aurangabad district,1894797
maharashtra,2022,1,amravati district,868057
maharashtra,2022,1,washim district,266019
maharashtra,2022,1,sangli district,921182
maharashtra,2022,1,gadchiroli district,186967
maharashtra,2022,1,raigad district,1544883
maharashtra,2022,1,palghar district,1601518
maharashtra,2022,1,jalna district,547672
maharashtra,2022,1,gondia district,296361
maharashtra,2022,1,ahmednagar district,1749682
maharashtra,2022,1,pune district,8331582
maharashtra,2022,1,beed district,717334
maharashtra,2022,1,satara district,1090181
maharashtra,2022,2,jalgaon district,1220513
maharashtra,2022,2,latur district,806328
maharashtra,2022,2,thane district,5471749
maharashtra,2022,2,bhandara district,335385
maharashtra,2022,2,nandurbar district,281849
maharashtra,2022,2,chandrapur district,602491
maharashtra,2022,2,kolhapur district,1428752
maharashtra,2022,2,solapur district,1649511
maharashtra,2022,2,mumbai district,1972178
maharashtra,2022,2,sindhudurg district,219513
maharashtra,2022,2,dhule district,546411
maharashtra,2022,2,wardha district,387779
maharashtra,2022,2,parbhani district,475099
maharashtra,2022,2,mumbai suburban district,5281053
maharashtra,2022,2,hingoli district,261356
maharashtra,2022,2,ratnagiri district,386205
maharashtra,2022,2,nanded district,864519
maharashtra,2022,2,osmanabad district,505757
maharashtra,2022,2,nagpur district,2407812
maharashtra,2022,2,buldhana district,737963
maharashtra,2022,2,nashik district,2803471
maharashtra,2022,2,akola district,500054
maharashtra,2022,2,yavatmal district,579638
maharashtra,2022,2,aurangabad district,1996927
maharashtra,2022,2,amravati district,915589
maharashtra,2022,2,washim district,281323
maharashtra,2022,2,sangli district,970235
maharashtra,2022,2,gadchiroli district,197516
maharashtra,2022,2,raigad district,1626771
maharashtra,2022,2,palghar district,1689875
maharashtra,2022,2,jalna district,579234
maharashtra,2022,2,gondia district,313009
maharashtra,2022,2,ahmednagar district,1844168
maharashtra,2022,2,pune district,8757249
maharashtra,2022,2,beed district,757060
maharashtra,2022,2,satara district,1148444
maharashtra,2022,3,jalgaon district,1286175
maharashtra,2022,3,latur district,848269
maharashtra,2022,3,thane district,5757165
maharashtra,2022,3,bhandara district,353174
maharashtra,2022,3,nandurbar district,296795
maharashtra,2022,3,chandrapur district,634045
maharashtra,2022,3,kolhapur district,1502306
maharashtra,2022,3,solapur district,1733556
maharashtra,2022,3,mumbai district,2074701
maharashtra,2022,3,sindhudurg district,229975
maharashtra,2022,3,dhule district,575813
maharashtra,2022,3,wardha district,407248
maharashtra,2022,3,parbhani district,499848
maharashtra,2022,3,mumbai suburban district,5555095
maharashtra,2022,3,hingoli district,275473
maharashtra,2022,3,ratnagiri district,405070
maharashtra,2022,3,nanded district,910486
maharashtra,2022,3,osmanabad district,531671
maharashtra,2022,3,nagpur district,2532986
maharashtra,2022,3,buldhana district,777977
maharashtra,2022,3,nashik district,2948824
maharashtra,2022,3,akola district,526815
maharashtra,2022,3,yavatmal district,610128
maharashtra,2022,3,aurangabad district,2101234
maharashtra,2022,3,amravati district,963982
maharashtra,2022,3,washim district,296272
maharashtra,2022,3,sangli district,1019817
maharashtra,2022,3,gadchiroli district,207786
maharashtra,2022,3,raigad district,1710945
maharashtra,2022,3,palghar district,1781265
maharashtra,2022,3,jalna district,610313
maharashtra,2022,3,gondia district,329157
maharashtra,2022,3,ahmednagar district,1940071
maharashtra,2022,3,pune district,9194074
maharashtra,2022,3,beed district,796486
maharashtra,2022,3,satara district,1207605
maharashtra,2022,4,jalgaon district,1347408
maharashtra,2022,4,latur district,887351
maharashtra,2022,4,thane district,6042267
maharashtra,2022,4,bhandara district,369204
maharashtra,2022,4,nandurbar district,310094
maharashtra,2022,4,chandrapur district,662924
maharashtra,2022,4,kolhapur district,1571012
maharashtra,2022,4,solapur district,1811044
maharashtra,2022,4,mumbai district,2178155
maharashtra,2022,4,sindhudurg district,238677
maharashtra,2022,4,dhule district,603068
maharashtra,2022,4,wardha district,425327
maharashtra,2022,4,parbhani district,522880
maharashtra,2022,4,mumbai suburban district,5831539
maharashtra,2022,4,hingoli district,287777
maharashtra,2022,4,ratnagiri district,421696
maharashtra,2022,4,nanded district,952368
maharashtra,2022,4,osmanabad district,555058
maharashtra,2022,4,nagpur district,2655029
maharashtra,2022,4,buldhana district,814274
maharashtra,2022,4,nashik district,3086721
maharashtra,2022,4,akola district,551450
maharashtra,2022,4,yavatmal district,636910
maharashtra,2022,4,aurangabad district,2201353
maharashtra,2022,4,amravati district,1009815
maharashtra,2022,4,washim district,309651
maharashtra,2022,4,sangli district,1065081
maharashtra,2022,4,gadchiroli district,216959
maharashtra,2022,4,raigad district,1791713
maharashtra,2022,4,palghar district,1870957
